"family","tribe","tips","sociality"
"Megachilidae","Anthidiini","Dianthidium_arizonicum","solitary"
"Megachilidae","Anthidiini","Dianthidium_macrurum","solitary"
"Megachilidae","Anthidiini","Dianthidium_subparvum","solitary"
"Megachilidae","Anthidiini","Dianthidium_parvum","solitary"
"Megachilidae","Anthidiini","Dianthidium_curvatum","solitary"
"Megachilidae","Anthidiini","Dianthidium_simile","solitary"
"Megachilidae","Anthidiini","Dianthidium_dubium","solitary"
"Megachilidae","Anthidiini","Dianthidium_plenum","solitary"
"Megachilidae","Anthidiini","Dianthidium_pudicum","solitary"
"Megachilidae","Anthidiini","Dianthidium_ulkei","solitary"
"Megachilidae","Anthidiini","Paranthidium_jugatorium","solitary"
"Megachilidae","Anthidiini","Anthidiellum_carinatum","solitary"
"Megachilidae","Anthidiini","Anthodioctes_lauroi","solitary"
"Megachilidae","Anthidiini","Epanthidium_bicoloratum","solitary"
"Megachilidae","Anthidiini","Austrostelis_catamarcensis","parasite"
"Megachilidae","Anthidiini","Hoplostelis_bivittata","parasite"
"Megachilidae","Anthidiini","Anthodioctes_mapirensis","solitary"
"Megachilidae","Anthidiini","Aztecanthidium_tenochtitlanicum","solitary"
"Megachilidae","Anthidiini","Hypanthidioides_marginata","solitary"
"Megachilidae","Anthidiini","Duckeanthidium_thielei","solitary"
"Megachilidae","Anthidiini","Hypanthidium_obscurius","solitary"
"Megachilidae","Anthidiini","Notanthidium_rudolphi","solitary"
"Megachilidae","Anthidiini","Notanthidium_bizonatum","solitary"
"Megachilidae","Anthidiini","Notanthidium_steloides","solitary"
"Megachilidae","Anthidiini","Trachusa_byssina","solitary"
"Megachilidae","Anthidiini","Trachusa_cordaticeps","solitary"
"Megachilidae","Anthidiini","Trachusa_larreae","solitary"
"Megachilidae","Anthidiini","Trachusa_vietnamensis","solitary"
"Megachilidae","Anthidiini","Trachusa_perdita","solitary"
"Megachilidae","Anthidiini","Trachusa_schoutedeni","solitary"
"Megachilidae","Anthidiini","Trachusa_interrupta","solitary"
"Megachilidae","Anthidiini","Trachusa_pubescens","solitary"
"Megachilidae","Anthidiini","Chelostoma_florisomne","solitary"
"Megachilidae","Anthidiini","Chelostoma_edentulum","solitary"
"Megachilidae","Anthidiini","Chelostoma_emarginatum","solitary"
"Megachilidae","Anthidiini","Chelostoma_diodon","solitary"
"Megachilidae","Anthidiini","Chelostoma_mocsaryi","solitary"
"Megachilidae","Anthidiini","Chelostoma_grande","solitary"
"Megachilidae","Anthidiini","Chelostoma_transversum","solitary"
"Megachilidae","Anthidiini","Chelostoma_ventrale","solitary"
"Megachilidae","Anthidiini","Chelostoma_nasutum","solitary"
"Megachilidae","Anthidiini","Chelostoma_rapunculi","solitary"
"Megachilidae","Anthidiini","Chelostoma_bytinskii","solitary"
"Megachilidae","Anthidiini","Chelostoma_laticaudum","solitary"
"Megachilidae","Anthidiini","Chelostoma_campanularum","solitary"
"Megachilidae","Anthidiini","Chelostoma_hellenicum","solitary"
"Megachilidae","Anthidiini","Chelostoma_distinctum","solitary"
"Megachilidae","Anthidiini","Chelostoma_styriacum","solitary"
"Megachilidae","Anthidiini","Chelostoma_foveolatum","solitary"
"Megachilidae","Anthidiini","Chelostoma_petersi","solitary"
"Megachilidae","Anthidiini","Chelostoma_philadelphi","solitary"
"Megachilidae","Anthidiini","Chelostoma_californicum","solitary"
"Megachilidae","Anthidiini","Chelostoma_phaceliae","solitary"
"Megachilidae","Anthidiini","Chelostoma_cockerelli","solitary"
"Megachilidae","Anthidiini","Chelostoma_minutum","solitary"
"Megachilidae","Anthidiini","Chelostoma_incisulum","solitary"
"Megachilidae","Anthidiini","Chelostoma_marginatum","solitary"
"Megachilidae","Anthidiini","Chelostoma_aureocinctum","solitary"
"Megachilidae","Osmiini","Heriades_truncorum","solitary"
"Megachilidae","Osmiini","Heriades_crenulata","solitary"
"Megachilidae","Osmiini","Heriades_rubicola","solitary"
"Megachilidae","Osmiini","Heriades_sauteri","solitary"
"Megachilidae","Osmiini","Heriades_gracilior","solitary"
"Megachilidae","Osmiini","Heriades_crucifera","solitary"
"Megachilidae","Osmiini","Heriades_variolosa","solitary"
"Megachilidae","Osmiini","Heriades_leavitti","solitary"
"Megachilidae","Osmiini","Heriades_punctulifera","solitary"
"Megachilidae","Osmiini","Heriades_carinata","solitary"
"Megachilidae","Osmiini","Heriades_timberlakei","solitary"
"Megachilidae","Osmiini","Heriades_cressoni","solitary"
"Megachilidae","Osmiini","Hofferia_schmiedeknechti","solitary"
"Megachilidae","Osmiini","Stenoheriades_asiatica","solitary"
"Megachilidae","Osmiini","Othinosmia_globicola","solitary"
"Megachilidae","Osmiini","Othinosmia_schultzei","solitary"
"Megachilidae","Osmiini","Othinosmia_jansei","solitary"
"Megachilidae","Osmiini","Othinosmia_securicornis","solitary"
"Megachilidae","Osmiini","Othinosmia_rhodognatha","solitary"
"Megachilidae","Osmiini","Protosmia_humeralis","solitary"
"Megachilidae","Osmiini","Protosmia_longiceps","solitary"
"Megachilidae","Osmiini","Protosmia_rubifloris","solitary"
"Megachilidae","Osmiini","Protosmia_minutula","solitary"
"Megachilidae","Osmiini","Othinosmia_calviniae","solitary"
"Megachilidae","Osmiini","Othinosmia_namana","solitary"
"Megachilidae","Osmiini","Othinosmia_nitidula","solitary"
"Megachilidae","Osmiini","Othinosmia_pachyceps","solitary"
"Megachilidae","Osmiini","Osmia_cornuta","solitary"
"Megachilidae","Osmiini","Osmia_longicornis","solitary"
"Megachilidae","Osmiini","Osmia_bicornis","solitary"
"Megachilidae","Osmiini","Osmia_pedicornis","solitary"
"Megachilidae","Osmiini","Osmia_ariadne","solitary"
"Megachilidae","Osmiini","Osmia_taurus","solitary"
"Megachilidae","Osmiini","Osmia_rufinoides","solitary"
"Megachilidae","Osmiini","Osmia_rufina","solitary"
"Megachilidae","Osmiini","Osmia_tricornis","solitary"
"Megachilidae","Osmiini","Osmia_kohlii","solitary"
"Megachilidae","Osmiini","Osmia_cerinthidis","solitary"
"Megachilidae","Osmiini","Osmia_cornifrons","solitary"
"Megachilidae","Osmiini","Osmia_opima","solitary"
"Megachilidae","Osmiini","Osmia_yanbianensis","solitary"
"Megachilidae","Osmiini","Osmia_quadricornuta","solitary"
"Megachilidae","Osmiini","Osmia_excavata","solitary"
"Megachilidae","Osmiini","Osmia_lignaria","solitary"
"Megachilidae","Osmiini","Osmia_adae","solitary"
"Megachilidae","Osmiini","Osmia_ribifloris","solitary"
"Megachilidae","Osmiini","Osmia_emarginata","solitary"
"Megachilidae","Osmiini","Osmia_mustelina","solitary"
"Megachilidae","Osmiini","Osmia_mutensis","solitary"
"Megachilidae","Osmiini","Osmia_melanocephala","solitary"
"Megachilidae","Osmiini","Osmia_nigrohirta","solitary"
"Megachilidae","Osmiini","Osmia_fedtschenkoi","solitary"
"Megachilidae","Osmiini","Osmia_apicata","solitary"
"Megachilidae","Osmiini","Osmia_maxillaris","solitary"
"Megachilidae","Osmiini","Osmia_scheherazade","solitary"
"Megachilidae","Osmiini","Osmia_maxschwarzi","solitary"
"Megachilidae","Osmiini","Osmia_glauca","solitary"
"Megachilidae","Osmiini","Osmia_brevicornis","solitary"
"Megachilidae","Osmiini","Osmia_ferruginea","solitary"
"Megachilidae","Osmiini","Osmia_versicolor","solitary"
"Megachilidae","Osmiini","Osmia_viridana","solitary"
"Megachilidae","Osmiini","Osmia_gallarum","solitary"
"Megachilidae","Osmiini","Osmia_saxicola","solitary"
"Megachilidae","Osmiini","Osmia_submicans","solitary"
"Megachilidae","Osmiini","Osmia_albiventris","solitary"
"Megachilidae","Osmiini","Osmia_paradisica","solitary"
"Megachilidae","Osmiini","Osmia_integra","solitary"
"Megachilidae","Osmiini","Osmia_tarsata","solitary"
"Megachilidae","Osmiini","Osmia_collinsiae","solitary"
"Megachilidae","Osmiini","Osmia_brevis","solitary"
"Megachilidae","Osmiini","Osmia_pulsatillae","solitary"
"Megachilidae","Osmiini","Osmia_calla","solitary"
"Megachilidae","Osmiini","Osmia_regulina","solitary"
"Megachilidae","Osmiini","Osmia_sandhouseae","solitary"
"Megachilidae","Osmiini","Osmia_pumila","solitary"
"Megachilidae","Osmiini","Osmia_distincta","solitary"
"Megachilidae","Osmiini","Osmia_simillima","solitary"
"Megachilidae","Osmiini","Osmia_virga","solitary"
"Megachilidae","Osmiini","Osmia_crassa","solitary"
"Megachilidae","Osmiini","Osmia_albolateralis","solitary"
"Megachilidae","Osmiini","Osmia_xanthomelana","solitary"
"Megachilidae","Osmiini","Osmia_atrocyanea","solitary"
"Megachilidae","Osmiini","Osmia_rawlinsi","solitary"
"Megachilidae","Osmiini","Osmia_bruneri","solitary"
"Megachilidae","Osmiini","Osmia_cordata","solitary"
"Megachilidae","Osmiini","Osmia_juxta","solitary"
"Megachilidae","Osmiini","Osmia_sculleni","solitary"
"Megachilidae","Osmiini","Osmia_dolerosa","solitary"
"Megachilidae","Osmiini","Osmia_kincaidii","solitary"
"Megachilidae","Osmiini","Osmia_pentstemonis","solitary"
"Megachilidae","Osmiini","Osmia_pusilla","solitary"
"Megachilidae","Osmiini","Osmia_bella","solitary"
"Megachilidae","Osmiini","Osmia_tristella","solitary"
"Megachilidae","Osmiini","Osmia_exigua","solitary"
"Megachilidae","Osmiini","Osmia_proxima","solitary"
"Megachilidae","Osmiini","Osmia_cobaltina","solitary"
"Megachilidae","Osmiini","Osmia_ednae","solitary"
"Megachilidae","Osmiini","Osmia_foxi","solitary"
"Megachilidae","Osmiini","Osmia_gaudiosa","solitary"
"Megachilidae","Osmiini","Osmia_aglaia","solitary"
"Megachilidae","Osmiini","Osmia_sanrafaelae","solitary"
"Megachilidae","Osmiini","Osmia_clarescens","solitary"
"Megachilidae","Osmiini","Osmia_laeta","solitary"
"Megachilidae","Osmiini","Osmia_malina","solitary"
"Megachilidae","Osmiini","Osmia_cyaneonitens","solitary"
"Megachilidae","Osmiini","Osmia_alpestris","solitary"
"Megachilidae","Osmiini","Osmia_obliqua","solitary"
"Megachilidae","Osmiini","Osmia_giffardi","solitary"
"Megachilidae","Osmiini","Osmia_atriventris","solitary"
"Megachilidae","Osmiini","Osmia_gabrielis","solitary"
"Megachilidae","Osmiini","Osmia_bucephala","solitary"
"Megachilidae","Osmiini","Osmia_parietina","solitary"
"Megachilidae","Osmiini","Osmia_cyanella","solitary"
"Megachilidae","Osmiini","Osmia_pikei","solitary"
"Megachilidae","Osmiini","Osmia_cara","solitary"
"Megachilidae","Osmiini","Osmia_densa","solitary"
"Megachilidae","Osmiini","Osmia_dakotensis","solitary"
"Megachilidae","Osmiini","Osmia_giliarum","solitary"
"Megachilidae","Osmiini","Osmia_nifoata","solitary"
"Megachilidae","Osmiini","Osmia_wyomingensis","solitary"
"Megachilidae","Osmiini","Osmia_odontogaster","solitary"
"Megachilidae","Osmiini","Osmia_unca","solitary"
"Megachilidae","Osmiini","Osmia_inermis","solitary"
"Megachilidae","Osmiini","Osmia_aquilonaria","solitary"
"Megachilidae","Osmiini","Osmia_svenssoni","solitary"
"Megachilidae","Osmiini","Osmia_disjuncta","solitary"
"Megachilidae","Osmiini","Osmia_tersula","solitary"
"Megachilidae","Osmiini","Osmia_uncinata","solitary"
"Megachilidae","Osmiini","Osmia_pilicornis","solitary"
"Megachilidae","Osmiini","Osmia_phenax","solitary"
"Megachilidae","Osmiini","Osmia_trevoris","solitary"
"Megachilidae","Osmiini","Osmia_inspergens","solitary"
"Megachilidae","Osmiini","Osmia_laticeps","solitary"
"Megachilidae","Osmiini","Osmia_nigriventris","solitary"
"Megachilidae","Osmiini","Osmia_marginata","solitary"
"Megachilidae","Osmiini","Osmia_liogastra","solitary"
"Megachilidae","Osmiini","Osmia_austromaritima","solitary"
"Megachilidae","Osmiini","Osmia_longula","solitary"
"Megachilidae","Osmiini","Osmia_nigrifrons","solitary"
"Megachilidae","Osmiini","Osmia_nearctica","solitary"
"Megachilidae","Osmiini","Osmia_tanneri","solitary"
"Megachilidae","Osmiini","Osmia_raritatis","solitary"
"Megachilidae","Osmiini","Osmia_thysanisca","solitary"
"Megachilidae","Osmiini","Osmia_vandykei","solitary"
"Megachilidae","Osmiini","Osmia_melanopleura","solitary"
"Megachilidae","Osmiini","Osmia_nemoris","solitary"
"Megachilidae","Osmiini","Osmia_sedula","solitary"
"Megachilidae","Osmiini","Osmia_caerulescens","solitary"
"Megachilidae","Osmiini","Osmia_aurulenta","solitary"
"Megachilidae","Osmiini","Osmia_coloradensis","solitary"
"Megachilidae","Osmiini","Osmia_texana","solitary"
"Megachilidae","Osmiini","Osmia_chalybea","solitary"
"Megachilidae","Osmiini","Osmia_georgica","solitary"
"Megachilidae","Osmiini","Osmia_niveata","solitary"
"Megachilidae","Osmiini","Osmia_melanogaster","solitary"
"Megachilidae","Osmiini","Osmia_leaiana","solitary"
"Megachilidae","Osmiini","Osmia_satoi","solitary"
"Megachilidae","Osmiini","Osmia_jacoti","solitary"
"Megachilidae","Osmiini","Osmia_alticola","solitary"
"Megachilidae","Osmiini","Osmia_maritima","solitary"
"Megachilidae","Osmiini","Osmia_azteca","solitary"
"Megachilidae","Osmiini","Osmia_conjuncta","solitary"
"Megachilidae","Osmiini","Osmia_subfasciata","solitary"
"Megachilidae","Osmiini","Osmia_californica","solitary"
"Megachilidae","Osmiini","Osmia_marginipennis","solitary"
"Megachilidae","Osmiini","Osmia_montana","solitary"
"Megachilidae","Osmiini","Osmia_subaustralis","solitary"
"Megachilidae","Osmiini","Osmia_grinnelli","solitary"
"Megachilidae","Osmiini","Osmia_iridis","solitary"
"Megachilidae","Osmiini","Osmia_latisulcata","solitary"
"Megachilidae","Osmiini","Osmia_anceps","solitary"
"Megachilidae","Osmiini","Osmia_difficilis","solitary"
"Megachilidae","Osmiini","Osmia_rhodoensis","solitary"
"Megachilidae","Osmiini","Osmia_tergestensis","solitary"
"Megachilidae","Osmiini","Osmia_andrenoides","solitary"
"Megachilidae","Osmiini","Osmia_nasuta","solitary"
"Megachilidae","Osmiini","Osmia_bicolor","solitary"
"Megachilidae","Osmiini","Osmia_tingitana","solitary"
"Megachilidae","Osmiini","Osmia_rufohirta","solitary"
"Megachilidae","Osmiini","Osmia_sybarita","solitary"
"Megachilidae","Osmiini","Osmia_pinguis","solitary"
"Megachilidae","Osmiini","Osmia_scutellaris","solitary"
"Megachilidae","Osmiini","Osmia_spinulosa","solitary"
"Megachilidae","Osmiini","Ashmeadiella_aridula","solitary"
"Megachilidae","Osmiini","Ashmeadiella_californica","solitary"
"Megachilidae","Osmiini","Ashmeadiella_cubiceps","solitary"
"Megachilidae","Osmiini","Ashmeadiella_dimalla","solitary"
"Megachilidae","Osmiini","Ashmeadiella_bucconis","solitary"
"Megachilidae","Osmiini","Ashmeadiella_rufipes","solitary"
"Megachilidae","Osmiini","Ashmeadiella_bigeloviae","solitary"
"Megachilidae","Osmiini","Ashmeadiella_gillettei","solitary"
"Megachilidae","Osmiini","Ashmeadiella_sonora","solitary"
"Megachilidae","Osmiini","Ashmeadiella_cactorum","solitary"
"Megachilidae","Osmiini","Ashmeadiella_meliloti","solitary"
"Megachilidae","Osmiini","Ashmeadiella_foveata","solitary"
"Megachilidae","Osmiini","Ashmeadiella_vandykiella","solitary"
"Megachilidae","Osmiini","Ashmeadiella_occipitalis","solitary"
"Megachilidae","Osmiini","Ashmeadiella_opuntiae","solitary"
"Megachilidae","Osmiini","Ashmeadiella_australis","solitary"
"Megachilidae","Osmiini","Ashmeadiella_clypeodentata","solitary"
"Megachilidae","Osmiini","Ashmeadiella_cazieri","solitary"
"Megachilidae","Osmiini","Ashmeadiella_salviae","solitary"
"Megachilidae","Osmiini","Ashmeadiella_barberi","solitary"
"Megachilidae","Osmiini","Ashmeadiella_holtii","solitary"
"Megachilidae","Osmiini","Ashmeadiella_rhodognatha","solitary"
"Megachilidae","Osmiini","Ashmeadiella_xenomastax","solitary"
"Megachilidae","Osmiini","Ashmeadiella_erema","solitary"
"Megachilidae","Osmiini","Ashmeadiella_eurynorhyncha","solitary"
"Megachilidae","Osmiini","Ashmeadiella_lutzi","solitary"
"Megachilidae","Osmiini","Ashmeadiella_timberlakei","solitary"
"Megachilidae","Osmiini","Ashmeadiella_micheneri","solitary"
"Megachilidae","Osmiini","Ashmeadiella_breviceps","solitary"
"Megachilidae","Osmiini","Ashmeadiella_femorata","solitary"
"Megachilidae","Osmiini","Ashmeadiella_rufitarsis","solitary"
"Megachilidae","Osmiini","Ashmeadiella_hurdiana","solitary"
"Megachilidae","Osmiini","Ashmeadiella_rubrella","solitary"
"Megachilidae","Osmiini","Atoposmia_elongata","solitary"
"Megachilidae","Osmiini","Atoposmia_hebitis","solitary"
"Megachilidae","Osmiini","Atoposmia_timberlakei","solitary"
"Megachilidae","Osmiini","Atoposmia_mirifica","solitary"
"Megachilidae","Osmiini","Atoposmia_abjecta","solitary"
"Megachilidae","Osmiini","Atoposmia_triodonta","solitary"
"Megachilidae","Osmiini","Atoposmia_copelandica","solitary"
"Megachilidae","Osmiini","Wainia_eremoplana","solitary"
"Megachilidae","Osmiini","Wainia_sexsignata","solitary"
"Megachilidae","Osmiini","Hoplitis_acuticornis","solitary"
"Megachilidae","Osmiini","Hoplitis_epeoliformis","solitary"
"Megachilidae","Osmiini","Hoplitis_albifrons","solitary"
"Megachilidae","Osmiini","Hoplitis_tuberculata","solitary"
"Megachilidae","Osmiini","Hoplitis_spoliata","solitary"
"Megachilidae","Osmiini","Hoplitis_fulgida","solitary"
"Megachilidae","Osmiini","Hoplitis_louisae","solitary"
"Megachilidae","Osmiini","Hoplitis_biscutellae","solitary"
"Megachilidae","Osmiini","Hoplitis_capsulifer","solitary"
"Megachilidae","Osmiini","Hoplitis_leucomelana","solitary"
"Megachilidae","Osmiini","Hoplitis_claviventris","solitary"
"Megachilidae","Osmiini","Hoplitis_truncata","solitary"
"Megachilidae","Osmiini","Hoplitis_pilosifrons","solitary"
"Megachilidae","Osmiini","Hoplitis_producta","solitary"
"Megachilidae","Osmiini","Hoplitis_sambuci","solitary"
"Megachilidae","Osmiini","Hoplitis_grinnelli","solitary"
"Megachilidae","Osmiini","Hoplitis_hypocrita","solitary"
"Megachilidae","Osmiini","Hoplitis_freygessneri","solitary"
"Megachilidae","Osmiini","Hoplitis_curvipes","solitary"
"Megachilidae","Osmiini","Hoplitis_mitis","solitary"
"Megachilidae","Osmiini","Hoplitis_tricolor","solitary"
"Megachilidae","Osmiini","Hoplitis_praestans","solitary"
"Megachilidae","Osmiini","Hoplitis_brachypogon","solitary"
"Megachilidae","Osmiini","Hoplitis_tridentata","solitary"
"Megachilidae","Osmiini","Hoplitis_princeps","solitary"
"Megachilidae","Osmiini","Hoplitis_cadiza","solitary"
"Megachilidae","Osmiini","Hoplitis_gallinula","solitary"
"Megachilidae","Osmiini","Hoplitis_laevifrons","solitary"
"Megachilidae","Osmiini","Hoplitis_tringa","solitary"
"Megachilidae","Osmiini","Hoplitis_enslini","solitary"
"Megachilidae","Osmiini","Hoplitis_rufopicta","solitary"
"Megachilidae","Osmiini","Hoplitis_helouanensis","solitary"
"Megachilidae","Osmiini","Hoplitis_villiersi","solitary"
"Megachilidae","Osmiini","Hoplitis_moricei","solitary"
"Megachilidae","Osmiini","Hoplitis_quinquespinosa","solitary"
"Megachilidae","Osmiini","Hoplitis_minor","solitary"
"Megachilidae","Osmiini","Hoplitis_minuta","solitary"
"Megachilidae","Osmiini","Hoplitis_karakalensis","solitary"
"Megachilidae","Osmiini","Hoplitis_ruficornis","solitary"
"Megachilidae","Osmiini","Hoplitis_nitidula","solitary"
"Megachilidae","Osmiini","Hoplitis_minima","solitary"
"Megachilidae","Osmiini","Hoplitis_adunca","solitary"
"Megachilidae","Osmiini","Hoplitis_manicata","solitary"
"Megachilidae","Osmiini","Hoplitis_benoisti","solitary"
"Megachilidae","Osmiini","Hoplitis_bihamata","solitary"
"Megachilidae","Osmiini","Hoplitis_marchali","solitary"
"Megachilidae","Osmiini","Hoplitis_ctenophora","solitary"
"Megachilidae","Osmiini","Hoplitis_fabrei","solitary"
"Megachilidae","Osmiini","Hoplitis_pallicornis","solitary"
"Megachilidae","Osmiini","Hoplitis_holmboei","solitary"
"Megachilidae","Osmiini","Hoplitis_carinata","solitary"
"Megachilidae","Osmiini","Hoplitis_insularis","solitary"
"Megachilidae","Osmiini","Hoplitis_loti","solitary"
"Megachilidae","Osmiini","Hoplitis_ochraceicornis","solitary"
"Megachilidae","Osmiini","Hoplitis_ravouxi","solitary"
"Megachilidae","Osmiini","Hoplitis_jheringii","solitary"
"Megachilidae","Osmiini","Hoplitis_pici","solitary"
"Megachilidae","Osmiini","Hoplitis_brunnescens","solitary"
"Megachilidae","Osmiini","Hoplitis_fortispina","solitary"
"Megachilidae","Osmiini","Hoplitis_hoggara","solitary"
"Megachilidae","Osmiini","Hoplitis_fertoni","solitary"
"Megachilidae","Osmiini","Hoplitis_anthocopoides","solitary"
"Megachilidae","Osmiini","Hoplitis_lepeletieri","solitary"
"Megachilidae","Osmiini","Hoplitis_mucida","solitary"
"Megachilidae","Osmiini","Hoplitis_flabellifera","solitary"
"Megachilidae","Osmiini","Hoplitis_homalocera","solitary"
"Megachilidae","Osmiini","Hoplitis_monstrabilis","solitary"
"Megachilidae","Osmiini","Hoplitis_tenuiserrata","solitary"
"Megachilidae","Osmiini","Hoplitis_annulata","solitary"
"Megachilidae","Osmiini","Hoplitis_israelica","solitary"
"Megachilidae","Osmiini","Hoplitis_mutica","solitary"
"Megachilidae","Osmiini","Hoplitis_uncaticornis","solitary"
"Megachilidae","Osmiini","Hoplitis_hierichonica","solitary"
"Megachilidae","Osmiini","Hoplitis_christae","solitary"
"Megachilidae","Osmiini","Hoplitis_nisa","solitary"
"Megachilidae","Osmiini","Hoplitis_speculum","solitary"
"Megachilidae","Osmiini","Hoplitis_zonalis","solitary"
"Megachilidae","Osmiini","Hoplitis_parana","solitary"
"Megachilidae","Osmiini","Hoplitis_segura","solitary"
"Megachilidae","Osmiini","Hoplitis_erythrogastra","parasite"
"Megachilidae","Osmiini","Hoplitis_negevensis","parasite"
"Megachilidae","Osmiini","Hoplitis_bassana","solitary"
"Megachilidae","Osmiini","Hoplitis_africana","solitary"
"Megachilidae","Osmiini","Hoplitis_maghrebensis","solitary"
"Megachilidae","Osmiini","Hoplitis_platalea","solitary"
"Megachilidae","Osmiini","Hoplitis_robusta","solitary"
"Megachilidae","Osmiini","Hoplitis_nemophilae","solitary"
"Megachilidae","Osmiini","Hoplitis_simplex","solitary"
"Megachilidae","Osmiini","Hoplitis_antalyae","solitary"
"Megachilidae","Osmiini","Hoplitis_lebanotica","solitary"
"Megachilidae","Osmiini","Hoplitis_paralias","solitary"
"Megachilidae","Osmiini","Hoplitis_bullifacies","solitary"
"Megachilidae","Osmiini","Hoplitis_incanescens","solitary"
"Megachilidae","Osmiini","Hoplitis_plagiostoma","solitary"
"Megachilidae","Osmiini","Hoplitis_zuni","solitary"
"Megachilidae","Osmiini","Hoplitis_jacintana","solitary"
"Megachilidae","Osmiini","Hoplitis_pygmaea","solitary"
"Megachilidae","Osmiini","Hoplitis_mojavensis","solitary"
"Megachilidae","Osmiini","Hoplitis_illustris","solitary"
"Megachilidae","Osmiini","Hoplitis_taenioceras","solitary"
"Megachilidae","Osmiini","Hoplitis_tigrina","solitary"
"Megachilidae","Osmiini","Hoplitis_batyamae","solitary"
"Megachilidae","Osmiini","Hoplitis_longispina","solitary"
"Megachilidae","Osmiini","Hoplitis_bifoveolata","solitary"
"Megachilidae","Osmiini","Hoplitis_ursina","solitary"
"Megachilidae","Osmiini","Hoplitis_villosa","solitary"
"Megachilidae","Osmiini","Hoplitis_yermasoyiae","solitary"
"Megachilidae","Osmiini","Hoplitis_papaveris","solitary"
"Megachilidae","Osmiini","Hoplitis_perezi","solitary"
"Megachilidae","Osmiini","Hoplitis_fasciculata","solitary"
"Megachilidae","Osmiini","Hoplitis_hemisphaerica","solitary"
"Megachilidae","Osmiini","Hoplitis_cristatula","solitary"
"Megachilidae","Osmiini","Hoplitis_pulchella","solitary"
"Megachilidae","Osmiini","Hoplitis_semirubra","solitary"
"Megachilidae","Osmiini","Hoplitis_mocsaryi","solitary"
"Megachilidae","Osmiini","Hoplitis_bisulca","solitary"
"Megachilidae","Osmiini","Hoplitis_dalmatica","solitary"
"Megachilidae","Osmiini","Hoplitis_similis","solitary"
"Megachilidae","Osmiini","Haetosmia_brachyura","solitary"
"Megachilidae","Osmiini","Haetosmia_circumventa","solitary"
"Megachilidae","Osmiini","Ochreriades_fasciata","solitary"
"Megachilidae","Megachilini","Coelioxys_alternatus","parasite"
"Megachilidae","Megachilini","Coelioxys_afer","parasite"
"Megachilidae","Megachilini","Coelioxys_caudatus","parasite"
"Megachilidae","Megachilini","Coelioxys_brevis","parasite"
"Megachilidae","Megachilini","Coelioxys_aurolimbatus","parasite"
"Megachilidae","Megachilini","Coelioxys_rufescens","parasite"
"Megachilidae","Megachilini","Coelioxys_alatus","parasite"
"Megachilidae","Megachilini","Coelioxys_inermis","parasite"
"Megachilidae","Megachilini","Coelioxys_funerarius","parasite"
"Megachilidae","Megachilini","Coelioxys_elongatus","parasite"
"Megachilidae","Megachilini","Coelioxys_mandibularis","parasite"
"Megachilidae","Megachilini","Coelioxys_conoideus","parasite"
"Megachilidae","Megachilini","Coelioxys_lanceolatus","parasite"
"Megachilidae","Megachilini","Coelioxys_sodalis","parasite"
"Megachilidae","Megachilini","Coelioxys_mesae","parasite"
"Megachilidae","Megachilini","Coelioxys_echinatus","parasite"
"Megachilidae","Megachilini","Coelioxys_pratti","parasite"
"Megachilidae","Megachilini","Coelioxys_sayi","parasite"
"Megachilidae","Megachilini","Coelioxys_insita","parasite"
"Megachilidae","Megachilini","Coelioxys_porterae","parasite"
"Megachilidae","Megachilini","Coelioxys_rufitarsis","parasite"
"Megachilidae","Megachilini","Coelioxys_moestus","parasite"
"Megachilidae","Megachilini","Coelioxys_subelongatus","parasite"
"Megachilidae","Megachilini","Coelioxys_albolineata","parasite"
"Megachilidae","Megachilini","Coelioxys_edita","parasite"
"Megachilidae","Megachilini","Coelioxys_grindeliae","parasite"
"Megachilidae","Megachilini","Coelioxys_pergandei","parasite"
"Megachilidae","Megachilini","Coelioxys_barbatus","parasite"
"Megachilidae","Megachilini","Coelioxys_paraguayensis","parasite"
"Megachilidae","Megachilini","Coelioxys_agilis","parasite"
"Megachilidae","Megachilini","Coelioxys_clypearis","parasite"
"Megachilidae","Megachilini","Coelioxys_nasidens","parasite"
"Megachilidae","Megachilini","Coelioxys_zapoteca","parasite"
"Megachilidae","Megachilini","Coelioxys_cerasiopleura","parasite"
"Megachilidae","Megachilini","Coelioxys_deani","parasite"
"Megachilidae","Megachilini","Coelioxys_speculiferus","parasite"
"Megachilidae","Megachilini","Coelioxys_simillimus","parasite"
"Megachilidae","Megachilini","Coelioxys_vigilans","parasite"
"Megachilidae","Megachilini","Coelioxys_alatiformis","parasite"
"Megachilidae","Megachilini","Coelioxys_haemorrhoa","parasite"
"Megachilidae","Megachilini","Coelioxys_decipiens","parasite"
"Megachilidae","Megachilini","Coelioxys_argenteus","parasite"
"Megachilidae","Megachilini","Matangapis_alticola","solitary"
"Megachilidae","Megachilini","Megachile_niveofasciata","solitary"
"Megachilidae","Megachilini","Radoszkowskiana_rufiventris","solitary"
"Megachilidae","Megachilini","Megachile_ramakrishnae","solitary"
"Megachilidae","Megachilini","Megachile_spissula","solitary"
"Megachilidae","Megachilini","Megachile_remotula","solitary"
"Megachilidae","Megachilini","Megachile_willughbiella","solitary"
"Megachilidae","Megachilini","Megachile_frigida","solitary"
"Megachilidae","Megachilini","Megachile_circumcincta","solitary"
"Megachilidae","Megachilini","Megachile_analis","solitary"
